Ticker,Company
OWLI.CN,One World Lithium Inc.
EDGM.CN,Edgemont Gold Corp.
LCR.CN,Lancaster Resources Inc.
TERA.CN,Terra Balcanica Resources Corp.
NVPC.CN,Nova Pacific Metals Corp.
MYND.CN,MYND Life Sciences Inc.
USCM.CN,US Critical Metals Corp.
CME.CN,Canadian Metals Inc.
HTRC.CN,High Tide Resources Corp.
PXI.CN,Planet Ventures Inc.
GOH.CN,GoldHaven Resources Corp.
MLKM.CN,Mayo Lake Minerals Inc.
MCL.CN,McLaren Resources Inc.
HML.CN,Heritage Mining Ltd.
STK.CN,Silverstock Metals Inc.
GCC.CN,Golden Cariboo Resources Ltd.
NUE.CN,NU E Power Corp.
EMRG.CN,Emergence Global Enterprises Inc.
VTI.CN,Valdor Technology International Inc.
SCYB.CN,Scryb Inc.
KOG.CN,KO Gold Inc.
TCEC.CN,Terra Clean Energy Corp.
FFNT.CN,4Front Ventures Corp.
RSH.CN,Rush Rare Metals Corp.
ATMY.CN,Antimony Resources Corp.
ZRO.CN,Biosenta Inc.
CRC.CN,Canter Resources Corp.
MSM.CN,Metalsource Mining Inc.
YORK.CN,York Harbour Metals Inc.
CC.CN,Core Silver Corp.
NBRK.CN,New Break Resources Ltd.
AMMP.CN,AmmPower Corp.
OIL.CN,Permex Petroleum Corporation
HAMR.CN,Silver Hammer Mining Corp.
ASEP.CN,ASEP Medical Holdings Inc.
TRG.CN,Tarachi Gold Corp.
PRCG.CN,Precore Gold Corp.
OMGA.CN,Omega Pacific Resources Inc.
PLTO.CN,Pluto Ventures Inc.
HERB.CN,Herbal Dispatch Inc.
ANON.CN,Anonymous Intelligence Company Inc.
BVCI.CN,Blockchain Venture Capital Inc.
CQX.CN,Copper Quest Exploration Inc.
SPAI.CN,Sparc Al Inc
LUXX.CN,Luxxfolio Holdings Inc.
RGX.CN,Regenx Tech Corp.
TRAI.CN,Trilogy AI Corp.
BATT.CN,Dark Star Minerals Inc.
GPO.CN,Gold Port Corporation
NSG.CN,Northstar Gold Corp.
PRIZ.CN,Prismo Metals Inc.
NEXU.CN,Nexus Uranium Corp.
ATCM.CN,Atco Mining Inc.
PMED.CN,Predictmedix AI Inc.
DMED.CN,Diagnamed Holdings Corp.
FLM.CN,First Lithium Minerals Corp.
SGRO.CN,Sierra Grande Minerals Inc.
ACDX.CN,American Copper Development Corporation
RFR.CN,Renforth Resources Inc.
SXTY.CN,Sixty North Gold Mining Ltd.
CGII.CN,CleanGo Innovations Inc.
NEVI.CN,Nevis Brands Inc.
DST.CN,Dundee Sustainable Technologies Inc.
WDGY.CN,Wedgemount Resources Corp.
MUZU.CN,Muzhu Mining Ltd.
SBTC.CN,Standard Strategies Inc.
BRCO.CN,Buscando Resources Corp
NCLR.CN,Basin Uranium Corp.
MERC.CN,Mercado Minerals Ltd.
BULL.CN,Quest Critical Metals Inc.
LIVE.CN,Live Energy Minerals Corp.
NWI.CN,Nuinsco Resources Limited
GLM.CN,Golden Lake Exploration Inc.
RGEN.CN,Regenera Insights Inc.
HYPE.CN,Hyper Bit Technologies Ltd.
SRS.CN,Sorrento Resources Ltd.
PRR.CN,Prospect Ridge Resources Corp.
IAI.CN,infinitii ai inc.
QREE.CN,Quebec Rare Earth Elements Corp.
LABZ.CN,Metasphere Labs Inc.
FFF.CN,55 North Mining Inc.
QMET.CN,Q Precious & Battery Metals Corp.
MOOD.CN,Doseology Sciences Inc.
QBAT.CN,Quantum Battery Metals Corp.
BGLD.CN,Boreal Gold Inc.
STWO.CN,S2 Minerals Inc.
SHOE.CN,Grounded People Apparel Inc.
SURE.CN,SureNano Science Ltd.
VLTA.CN,Volta Metals Ltd.
GGC.CN,Generic Gold Corp.
PLAY.CN,Playground Ventures Inc.
XBRA.CN,Xebra Brands Ltd.
BYRG.CN,Bayridge Resources Corp.
WHIP.CN,Credissential Inc.
UBQ.CN,Ubique Minerals Limited
TMIN.CN,Teako Minerals Corp.
FGH.CN,Forte Group Holdings Inc.
BRCH.CN,Birchtree Investments Ltd.
AGC.CN,Avanti Gold Corp.
LTHM.CN,Champion Electric Metals Inc.
BPAI.CN,BrandPilot AI Inc.
NIC.CN,Delota Corp.
NIX.CN,NorthX Nickel Corp.
XRI.CN,Xcite Resources Inc.
ELEM.CN,Element79 Gold Corp.
UUSA.CN,Kraken Energy Corp.
NURL.CN,Neural Therapeutics Inc.
CRUZ.CN,Cruz Battery Metals Corp.
GLDR.CN,Golden Rapture Mining Corporation
TRAC.CN,Traction Uranium Corp.
DSAI.CN,DeepSpatial Inc.
KASH.CN,Intellabridge Technology Corp.
MOOO.CN,Bettermoo(d) Food Corporation
HEAL.CN,Restart Life Sciences Corp.
RGLD.CN,Red Lake Gold Inc.
ORGN.CN,Origen Resources Inc.
TGIF.CN,1933 Industries Inc.
PGOL.CN,Patriot Gold Corp.
BOOM.CN,Galloper Gold Corp.
WBGD.CN,Waraba Gold Limited
ROAD.CN,Mineral Road Discovery Inc.
AGN.CN,Algernon Pharmaceuticals Inc.
EPR.CN,E-Power Resources Inc
CK.CN,Cascadia Blockchain Group Corp.
TAI.CN,Talmora Diamond Inc.
